조사일,조사지역명,품목명,품목코드,규격,조사가격,전일조사가격
20220101,강원춘천,시금치,213,1KG,6070,0
20220101,강원강릉,시금치,213,1KG,5500,0
20220101,강원강릉,시금치,213,1KG,10430,0
20220101,강원춘천,사과,411,10,27500,0
20220101,강원강릉,사과,411,10,25000,0
20220101,강원,쇠고기,512,100G,16800,0
20220101,강원강릉,쇠고기,512,100G,11100,0
20220101,강원,쇠고기,512,100G,11800,0
20220101,강원강릉,쇠고기,512,100G,9900,0
20220101,강원강릉,쇠고기,512,100G,13890,0
20220101,강원춘천,풋고추,242,100G,1120,0
20220101,강원,풋고추,242,100G,1660,0
20220101,강원춘천,파프리카,256,200G,1350,0
20220101,강원,파프리카,256,200G,1590,0
20220101,강원강릉,파프리카,256,200G,2000,0
20220101,강원강릉,파프리카,256,200G,2490,0
20220101,강원춘천,풋고추,242,100G,670,0
20220101,강원강릉,풋고추,242,100G,730,0
20220101,강원춘천,참깨,312,500G,5000,0
20220101,강원강릉,참깨,312,500G,5830,0
20220101,강원,방울토마토,422,1KG,11990,0
20220101,강원강릉,방울토마토,422,1KG,11990,0
20220101,강원춘천,건포도,426,100G,1260,0
20220101,강원,건포도,426,100G,1250,0
20220101,강원강릉,건포도,426,100G,900,0
20220101,강원강릉,건포도,426,100G,700,0
20220101,강원춘천,파,246,1KG,7330,0
20220101,강원강릉,파,246,1KG,6870,0
20220101,강원춘천,파,246,1KG,6440,0
20220101,강원강릉,파,246,1KG,6250,0
20220101,강원,새송이버섯,317,100G,580,0
20220101,강원강릉,새송이버섯,317,100G,580,0
20220101,강원강릉,새송이버섯,317,100G,660,0
20220101,강원춘천,새송이버섯,317,100G,450,0
20220101,강원춘천,생강,247,1KG,7500,0
20220101,강원강릉,생강,247,1KG,8330,0
20220101,강원강릉,생강,247,1KG,8600,0
20220101,강원춘천,호두,318,100G,1700,0
20220101,강원,호두,318,100G,1280,0
20220101,강원강릉,호두,318,100G,2100,0
20220101,강원강릉,호두,318,100G,1250,0
20220102,강원,배추,211,1,3290,0
20220102,강원강릉,배추,211,1,4290,0
20220102,강원춘천,양배추,212,1,3330,0
20220102,강원강릉,양배추,212,1,3330,0
20220102,강원춘천,상추,214,100G,680,0
20220102,강원강릉,상추,214,100G,860,0
20220102,강원강릉,상추,214,100G,1560,0
20220102,강원춘천,양배추,212,1,2660,0
20220102,강원,양배추,212,1,2990,0
20220102,강원강릉,양배추,212,1,2000,0
20220102,강원강릉,양배추,212,1,3590,0
20220102,강원춘천,파,246,1KG,1830,0
20220102,강원강릉,파,246,1KG,1830,0
20220102,강원춘천,무,231,1,2000,0
20220102,강원,무,231,1,1590,0
20220102,강원강릉,무,231,1,2160,0
20220102,강원강릉,생강,247,1KG,8330,0
20220102,강원강릉,생강,247,1KG,8600,0
20220102,강원강릉,열무,233,1,6070,0
20220102,강원,붉은고추,243,100G,1660,0
20220102,강원강릉,붉은고추,243,100G,860,0
20220102,강원강릉,붉은고추,243,100G,2270,0
20220102,강원강릉,붉은고추,243,100G,660,0
20220102,강원,양파,245,1KG,2330,0
20220102,강원강릉,양파,245,1KG,2290,0
20220102,강원강릉,양파,245,1KG,2490,0
20220102,강원춘천,오이,223,10,10600,0
20220102,강원,오이,223,10,13300,0
20220102,강원강릉,오이,223,10,9440,0
20220102,강원강릉,오이,223,10,12970,0
20220102,강원춘천,오이,223,10,8660,0
20220102,강원춘천,양파,245,1KG,1900,0
20220102,강원춘천,시금치,213,1KG,6070,0
20220102,강원강릉,시금치,213,1KG,5500,0
20220102,강원강릉,시금치,213,1KG,10430,0
20220102,강원춘천,상추,214,100G,830,0
20220102,강원,상추,214,100G,1060,0
20220102,강원강릉,상추,214,100G,1100,0
20220102,강원강릉,상추,214,100G,1430,0
20220102,강원춘천,파,246,1KG,7330,0
20220102,강원강릉,파,246,1KG,6870,0
20220102,강원춘천,호박,224,1,2000,0
20220102,강원,호박,224,1,2290,0
20220102,강원강릉,호박,224,1,2000,0
20220102,강원강릉,호박,224,1,2390,0
20220102,강원춘천,호박,224,1,1500,0
20220102,강원강릉,호박,224,1,1500,0
20220102,강원춘천,파,246,1KG,6440,0
20220102,강원강릉,파,246,1KG,6250,0
20220102,강원,토마토,225,1KG,8990,0
20220102,강원강릉,토마토,225,1KG,8330,0
20220102,강원춘천,무,231,1,1500,0
20220102,강원강릉,무,231,1,1660,0
20220102,강원강릉,무,231,1,1890,0
20220102,강원,깻잎,253,100G,3110,0
20220102,강원강릉,깻잎,253,100G,2500,0
20220102,강원강릉,깻잎,253,100G,2410,0
20220102,강원,건고추,241,600G,14300,0
20220102,강원강릉,오이,223,10,16630,0
20220102,강원춘천,양파,245,1KG,2220,0
20220102,강원,멜론,257,1,11900,0
20220102,강원강릉,멜론,257,1,12990,0
20220102,강원강릉,바나나,418,100G,280,0
20220102,강원강릉,바나나,418,100G,340,0
20220102,강원강릉,갈치,613,1,5000,0
20220102,강원춘천,참깨,312,500G,16600,0
20220102,강원춘천,명태,615,1,2100,0
20220102,강원강릉,명태,615,1,2330,0
20220102,강원강릉,명태,615,1,3490,0
20220102,강원춘천,참깨,312,500G,5000,0
20220102,강원강릉,참깨,312,500G,5830,0
20220102,강원춘천,생강,247,1KG,7500,0
20220102,강원,호박,224,1,1790,0
20220102,강원춘천,고춧가루,248,1KG,30000,0
20220102,강원,고춧가루,248,1KG,29800,0
20220102,강원강릉,고춧가루,248,1KG,30500,0
20220102,강원강릉,고춧가루,248,1KG,33600,0
20220102,강원춘천,당근,232,1KG,2660,0
20220102,강원,당근,232,1KG,4290,0
20220102,강원강릉,당근,232,1KG,2890,0
20220102,강원강릉,당근,232,1KG,2800,0
20220102,강원,풋고추,242,100G,990,0
20220102,강원강릉,풋고추,242,100G,1060,0
20220102,강원춘천,풋고추,242,100G,1120,0
20220102,강원,풋고추,242,100G,1660,0
20220102,강원강릉,풋고추,242,100G,1060,0
20220102,강원강릉,풋고추,242,100G,1990,0
20220102,강원춘천,팽이버섯,316,100G,610,0
20220102,강원,팽이버섯,316,100G,460,0
20220102,강원강릉,팽이버섯,316,100G,600,0
20220102,강원강릉,팽이버섯,316,100G,550,0
20220102,강원,새송이버섯,317,100G,580,0
20220102,강원강릉,새송이버섯,317,100G,580,0
20220102,강원,건블루베리,427,100G,3330,0
20220102,강원강릉,건블루베리,427,100G,2500,0
20220102,강원강릉,망고,428,1,5490,0
20220102,강원춘천,고춧가루,248,1KG,13300,0
20220102,강원강릉,고춧가루,248,1KG,14400,0
20220102,강원강릉,미나리,252,1KG,860,0
20220102,강원,딸기,226,100G,2780,0
20220102,강원강릉,딸기,226,100G,2800,0
20220102,강원강릉,딸기,226,100G,3140,0
20220102,강원춘천,풋고추,242,100G,930,0
20220102,강원강릉,풋고추,242,100G,860,0
20220102,강원춘천,풋고추,242,100G,830,0
20220102,강원,풋고추,242,100G,830,0
20220102,강원강릉,풋고추,242,100G,930,0
20220102,강원강릉,풋고추,242,100G,1130,0
20220102,강원,얼갈이배추,215,1,3490,0
20220102,강원강릉,얼갈이배추,215,1,4780,0
20220102,강원춘천,풋고추,242,100G,670,0
20220102,강원강릉,풋고추,242,100G,730,0
20220102,강원강릉,파인애플,420,1,6660,0
20220102,강원춘천,물오징어,619,1,5250,0
20220102,강원강릉,물오징어,619,1,5330,0
20220102,강원강릉,물오징어,619,1,6590,0
20220102,강원,땅콩,314,100G,3160,0
20220102,강원강릉,땅콩,314,100G,2500,0
20220102,강원강릉,건멸치,638,100G,4360,0
20220102,강원춘천,땅콩,314,100G,830,0
20220102,강원,땅콩,314,100G,1070,0
20220102,강원강릉,땅콩,314,100G,720,0
20220102,강원강릉,땅콩,314,100G,990,0
20220102,강원강릉,느타리버섯,315,100G,1250,0
20220102,강원강릉,느타리버섯,315,100G,1010,0
20220102,강원춘천,건포도,426,100G,1260,0
20220102,강원,건포도,426,100G,1250,0
20220102,강원강릉,건포도,426,100G,900,0
20220102,강원강릉,건포도,426,100G,700,0
20220102,강원강릉,새송이버섯,317,100G,660,0
20220102,강원춘천,새송이버섯,317,100G,450,0
20220102,강원강릉,오이,223,10,10000,0
20220102,강원강릉,오이,223,10,14970,0
20220102,강원춘천,파,246,1KG,2330,0
20220102,강원,파,246,1KG,3240,0
20220102,강원강릉,파,246,1KG,2330,0
20220102,강원강릉,파,246,1KG,3490,0
20220102,강원춘천,호두,318,100G,1700,0
20220102,강원,호두,318,100G,1280,0
20220102,강원강릉,호두,318,100G,2100,0
20220102,강원강릉,호두,318,100G,1250,0
20220102,강원춘천,고구마(밤),151,1KG,5000,0
20220102,강원,고구마(밤),151,1KG,6990,0
20220102,강원강릉,고구마(밤),151,1KG,6110,0
20220102,강원강릉,고구마(밤),151,1KG,5950,0
20220102,강원춘천,아몬드,319,100G,1700,0
20220102,강원,아몬드,319,100G,1250,0
20220102,강원강릉,아몬드,319,100G,1890,0
20220102,강원강릉,아몬드,319,100G,1430,0
20220102,강원,쇠고기,512,100G,8400,0
20220102,강원춘천,사과,411,10,27500,0
20220102,강원강릉,사과,411,10,25000,0
20220102,강원,쇠고기,512,100G,16800,0
20220102,강원강릉,쇠고기,512,100G,11100,0
20220102,강원,쇠고기,512,100G,11800,0
20220102,강원강릉,쇠고기,512,100G,9900,0
20220102,강원강릉,쇠고기,512,100G,13890,0
20220102,강원춘천,사과,411,10,22500,0
20220102,강원,사과,411,10,17980,0
20220102,강원강릉,사과,411,10,20000,0
20220102,강원강릉,사과,411,10,13000,0
20220102,강원춘천,쇠고기,512,100G,5950,0
20220102,강원강릉,쇠고기,512,100G,4100,0
20220102,강원강릉,쇠고기,512,100G,8910,0
20220102,강원강릉,피망,255,100G,1750,0
20220102,강원춘천,배,412,10,32500,0
20220102,강원강릉,배,412,10,35000,0
20220102,강원강릉,배,412,10,35980,0
20220102,강원,쇠고기,512,100G,16000,0
20220102,강원강릉,쇠고기,512,100G,18440,0
20220102,강원춘천,고구마(밤),151,1KG,4500,0
20220102,강원춘천,감자,152,100G,280,0
20220102,강원,감자,152,100G,799,0
20220102,강원강릉,감자,152,100G,300,0
20220102,강원,배,412,10,39750,0
20220102,강원춘천,단감,416,10,12200,0
20220102,강원,단감,416,10,17980,0
20220102,강원강릉,쇠고기,512,100G,2780,0
20220102,강원,쇠고기,512,100G,4180,0
20220102,강원강릉,쇠고기,512,100G,2590,0
20220102,강원춘천,파프리카,256,200G,1350,0
20220102,강원,파프리카,256,200G,1590,0
20220102,강원강릉,파프리카,256,200G,2000,0
20220102,강원강릉,파프리카,256,200G,2490,0
20220102,강원강릉,단감,416,10,12000,0
20220102,강원춘천,단감,416,10,10000,0
20220102,강원,우유,535,1L,2710,0
20220102,강원강릉,우유,535,1L,2710,0
20220102,강원춘천,팥(적두),142,500G,5630,0
20220102,강원,팥(적두),142,500G,12900,0
20220102,강원강릉,팥(적두),142,500G,7500,0
20220102,강원강릉,팥(적두),142,500G,5550,0
20220102,강원,참다래,419,10,7990,0
20220102,강원강릉,파인애플,420,1,5490,0
20220102,강원,방울토마토,422,1KG,11990,0
20220102,강원강릉,방울토마토,422,1KG,11990,0
20220102,강원춘천,건멸치,638,100G,2500,0
20220102,강원강릉,건멸치,638,100G,1550,0
20220102,강원강릉,레몬,424,10,13900,0
20220102,강원,레몬,424,10,9990,0
20220102,강원강릉,레몬,424,10,10990,0
20220102,강원춘천,쌀,111,20KG,61500,0
20220102,강원,쌀,111,20KG,54900,0
20220102,강원강릉,쌀,111,20KG,62500,0
20220102,강원강릉,쌀,111,20KG,49900,0
20220102,강원춘천,녹두,143,500G,10300,0
20220102,강원춘천,콩,141,500G,3570,0
20220102,강원,콩,141,500G,9390,0
20220102,강원강릉,콩,141,500G,3750,0
20220102,강원강릉,콩,141,500G,5000,0
20220102,강원춘천,찹쌀,112,1KG,4170,0
20220102,강원,찹쌀,112,1KG,6980,0
20220102,강원강릉,찹쌀,112,1KG,3750,0
20220102,강원강릉,찹쌀,112,1KG,3480,0
20220102,강원춘천,감자,152,100G,230,0
20220102,강원강릉,감자,152,100G,250,0
20220103,강원춘천,상추,214,100G,830,0
20220103,강원,상추,214,100G,1060,0
20220103,강원강릉,상추,214,100G,1100,0
20220103,강원강릉,상추,214,100G,1430,0
20220103,강원춘천,상추,214,100G,680,0
20220103,강원강릉,상추,214,100G,860,0
20220103,강원강릉,오이,223,10,16630,0
20220103,강원춘천,콩,141,500G,3570,0
20220103,강원,콩,141,500G,9390,0
20220103,강원강릉,콩,141,500G,3750,0
20220103,강원강릉,콩,141,500G,5000,0
20220103,강원춘천,파,246,1KG,1830,0
20220103,강원강릉,파,246,1KG,1830,0
20220103,강원,딸기,226,100G,2780,0
20220103,강원강릉,딸기,226,100G,2800,0
20220103,강원강릉,딸기,226,100G,3140,0
20220103,강원,건고추,241,600G,14300,0
20220103,강원,풋고추,242,100G,990,0
20220103,강원강릉,풋고추,242,100G,1060,0
20220103,강원춘천,물오징어,619,1,5250,0
20220103,강원강릉,물오징어,619,1,5330,0
20220103,강원강릉,물오징어,619,1,6590,0
20220103,강원춘천,사과,411,10,27500,0
20220103,강원강릉,사과,411,10,25000,0
20220103,강원춘천,파,246,1KG,7330,0
20220103,강원강릉,파,246,1KG,6870,0
20220103,강원춘천,파,246,1KG,6440,0
20220103,강원강릉,파,246,1KG,6250,0
20220103,강원춘천,건멸치,638,100G,2500,0
20220103,강원강릉,건멸치,638,100G,1550,0
20220103,강원강릉,건멸치,638,100G,4360,0
20220103,강원춘천,사과,411,10,22500,0
20220103,강원,사과,411,10,17980,0
20220103,강원강릉,사과,411,10,20000,0
20220103,강원강릉,사과,411,10,13000,0
20220103,강원춘천,생강,247,1KG,7500,0
20220103,강원강릉,생강,247,1KG,8330,0
20220103,강원강릉,생강,247,1KG,8600,0
20220103,강원춘천,풋고추,242,100G,1120,0
20220103,강원,풋고추,242,100G,1660,0
20220103,강원강릉,풋고추,242,100G,1060,0
20220103,강원강릉,풋고추,242,100G,1990,0
20220103,강원춘천,풋고추,242,100G,930,0
20220103,강원강릉,풋고추,242,100G,860,0
20220103,강원춘천,단감,416,10,10000,0
20220103,강원강릉,피망,255,100G,1750,0
20220103,강원춘천,참깨,312,500G,5000,0
20220103,강원강릉,참깨,312,500G,5830,0
20220103,강원강릉,바나나,418,100G,280,0
20220103,강원강릉,바나나,418,100G,340,0
20220103,강원,쇠고기,512,100G,8400,0
20220103,강원,쇠고기,512,100G,16800,0
20220103,강원,땅콩,314,100G,3160,0
20220103,강원강릉,땅콩,314,100G,2500,0
20220103,강원,참다래,419,10,7990,0
20220103,강원강릉,파인애플,420,1,6660,0
20220103,강원강릉,쇠고기,512,100G,11100,0
20220103,강원,쇠고기,512,100G,11800,0
20220103,강원강릉,쇠고기,512,100G,9900,0
20220103,강원강릉,쇠고기,512,100G,13890,0
20220103,강원춘천,쇠고기,512,100G,5950,0
20220103,강원강릉,쇠고기,512,100G,4100,0
20220103,강원강릉,쇠고기,512,100G,8910,0
20220103,강원강릉,느타리버섯,315,100G,1250,0
20220103,강원강릉,느타리버섯,315,100G,1010,0
20220103,강원,방울토마토,422,1KG,11990,0
20220103,강원강릉,방울토마토,422,1KG,11990,0
20220103,강원강릉,레몬,424,10,13900,0
20220103,강원,쇠고기,512,100G,16000,0
20220103,강원강릉,쇠고기,512,100G,18440,0
20220103,강원강릉,쇠고기,512,100G,2780,0
20220103,강원춘천,팽이버섯,316,100G,610,0
20220103,강원,팽이버섯,316,100G,460,0
20220103,강원강릉,팽이버섯,316,100G,600,0
20220103,강원강릉,팽이버섯,316,100G,550,0
20220103,강원,레몬,424,10,9990,0
20220103,강원강릉,레몬,424,10,10990,0
20220103,강원,쇠고기,512,100G,4180,0
20220103,강원강릉,쇠고기,512,100G,2590,0
20220103,강원춘천,건포도,426,100G,1260,0
20220103,강원,건포도,426,100G,1250,0
20220103,강원강릉,건포도,426,100G,900,0
20220103,강원강릉,건포도,426,100G,700,0
20220103,강원,우유,535,1L,2710,0
20220103,강원강릉,우유,535,1L,2710,0
20220103,강원,새송이버섯,317,100G,580,0
20220103,강원강릉,새송이버섯,317,100G,580,0
20220103,강원강릉,새송이버섯,317,100G,660,0
20220103,강원,건블루베리,427,100G,3330,0
20220103,강원강릉,건블루베리,427,100G,2500,0
20220103,강원강릉,갈치,613,1,5000,0
20220103,강원춘천,새송이버섯,317,100G,450,0
20220103,강원춘천,호두,318,100G,1700,0
20220103,강원,호두,318,100G,1280,0
20220103,강원강릉,호두,318,100G,2100,0
20220103,강원강릉,호두,318,100G,1250,0
20220103,강원강릉,망고,428,1,5490,0
20220103,강원춘천,명태,615,1,2100,0
20220103,강원강릉,명태,615,1,2330,0
20220103,강원강릉,명태,615,1,3490,0
20220103,강원강릉,상추,214,100G,1560,0
20220103,강원,얼갈이배추,215,1,3490,0
20220103,강원강릉,얼갈이배추,215,1,4780,0
20220103,강원춘천,쌀,111,20KG,61500,0
20220103,강원,쌀,111,20KG,54900,0
20220103,강원강릉,쌀,111,20KG,62500,0
20220103,강원강릉,쌀,111,20KG,49900,0
20220103,강원춘천,찹쌀,112,1KG,4170,0
20220103,강원,찹쌀,112,1KG,6980,0
20220103,강원강릉,찹쌀,112,1KG,3750,0
20220103,강원강릉,찹쌀,112,1KG,3480,0
20220103,강원강릉,오이,223,10,10000,0
20220103,강원강릉,오이,223,10,14970,0
20220103,강원춘천,무,231,1,2000,0
20220103,강원,무,231,1,1590,0
20220103,강원강릉,무,231,1,2160,0
20220103,강원춘천,무,231,1,1500,0
20220103,강원강릉,무,231,1,1660,0
20220103,강원강릉,무,231,1,1890,0
20220103,강원춘천,땅콩,314,100G,830,0
20220103,강원,땅콩,314,100G,1070,0
20220103,강원강릉,땅콩,314,100G,720,0
20220103,강원강릉,땅콩,314,100G,990,0
20220103,강원강릉,파인애플,420,1,5490,0
20220103,강원춘천,팥(적두),142,500G,5630,0
20220103,강원,팥(적두),142,500G,12900,0
20220103,강원강릉,팥(적두),142,500G,7500,0
20220103,강원강릉,팥(적두),142,500G,5550,0
20220103,강원춘천,호박,224,1,2000,0
20220103,강원,호박,224,1,2290,0
20220103,강원강릉,호박,224,1,2000,0
20220103,강원강릉,호박,224,1,2390,0
20220103,강원춘천,녹두,143,500G,10300,0
20220103,강원춘천,호박,224,1,1500,0
20220103,강원강릉,호박,224,1,1500,0
20220103,강원,호박,224,1,1790,0
20220103,강원춘천,고구마(밤),151,1KG,5000,0
20220103,강원,고구마(밤),151,1KG,6990,0
20220103,강원강릉,고구마(밤),151,1KG,6110,0
20220103,강원강릉,고구마(밤),151,1KG,5950,0
20220103,강원,토마토,225,1KG,8990,0
20220103,강원강릉,토마토,225,1KG,8330,0
20220103,강원춘천,고구마(밤),151,1KG,4500,0
20220103,강원춘천,감자,152,100G,280,0
20220103,강원,감자,152,100G,799,0
20220103,강원강릉,감자,152,100G,300,0
20220103,강원춘천,감자,152,100G,230,0
20220103,강원강릉,감자,152,100G,250,0
20220103,강원,배추,211,1,3290,0
20220103,강원강릉,배추,211,1,4290,0
20220103,강원춘천,양배추,212,1,3330,0
20220103,강원강릉,양배추,212,1,3330,0
20220103,강원춘천,양배추,212,1,2660,0
20220103,강원,양배추,212,1,2990,0
20220103,강원강릉,양배추,212,1,2000,0
20220103,강원강릉,양배추,212,1,3590,0
20220103,강원춘천,시금치,213,1KG,6070,0
20220103,강원강릉,시금치,213,1KG,5500,0
20220103,강원강릉,시금치,213,1KG,10430,0
20220103,강원춘천,오이,223,10,10600,0
20220103,강원,오이,223,10,13300,0
