조사일,조사지역명,품목명,품목코드,규격,조사가격,전일조사가격
20140102,강원춘천,파,246,1KG,3300,3000
20140102,강원춘천,파,246,1KG,1500,1500
20140102,강원춘천,파,246,1KG,2000,2000
20140102,강원춘천,양파,245,1KG,1300,1300
20140102,강원춘천,양파,245,1KG,1700,1700
20140102,강원춘천,풋고추,242,100G,1080,1080
20140102,강원춘천,풋고추,242,100G,620,620
20140102,강원춘천,풋고추,242,100G,750,750
20140102,강원춘천,건고추,241,600G,12800,12800
20140102,강원춘천,건고추,241,600G,13900,13900
20140102,강원춘천,건고추,241,600G,9000,9000
20140102,강원춘천,건고추,241,600G,11300,11300
20140102,강원춘천,당근,232,1KG,3300,3300
20140102,강원춘천,딸기,226,100G,1200,1200
20140102,강원춘천,마늘,244,1KG,5000,5000
20140102,강원춘천,마늘,244,1KG,5660,5660
20140102,강원춘천,풋고추,242,100G,620,620
20140102,강원춘천,풋고추,242,100G,750,750
20140102,강원춘천,풋고추,242,100G,910,910
20140102,강원춘천,딸기,226,100G,1600,1600
20140102,강원춘천,호박,224,1,1060,1060
20140102,강원춘천,호박,224,1,1200,1200
20140102,강원춘천,호박,224,1,1500,1500
20140102,강원춘천,오이,223,10,10000,10000
20140102,강원춘천,오이,223,10,6330,6330
20140102,강원춘천,오이,223,10,7860,7860
20140102,강원춘천,상추,214,100G,700,700
20140102,강원춘천,녹두,143,1KG,11600,11600
20140102,강원춘천,콩,141,1KG,5000,5000
20140102,강원춘천,찹쌀,112,1KG,3310,3310
20140102,강원춘천,팥(적두),142,1KG,8800,8800
20140102,강원춘천,녹두,143,1KG,12900,12900
20140102,강원춘천,팥(적두),142,1KG,10000,10000
20140102,강원춘천,콩,141,1KG,5700,5700
20140102,강원,쌀,111,20KG,42800,47000
20140102,강원,건멸치,638,100G,4440,4440
20140102,강원,우유,535,1L,2520,2520
20140102,강원,닭고기,515,1KG,6990,6990
20140102,강원,돼지고기,514,100G,1580,1580
20140102,강원,쇠고기,512,100G,2500,0
20140102,강원,쇠고기,512,100G,2200,1980
20140102,강원,쇠고기,512,100G,2700,2700
20140102,강원,방울토마토,422,1KG,9000,8000
20140102,강원,바나나,418,100G,248,248
20140102,강원,감귤,415,10,2530,2380
20140102,강원,팽이버섯,316,100G,480,480
20140102,강원,느타리버섯,315,100G,2000,2000
20140102,강원,땅콩,314,100G,2930,2930
20140102,강원,피망(청),255,100G,1110,1110
20140102,강원,깻잎,253,200G,5000,4600
20140102,강원,미나리,252,1KG,12720,12500
20140102,강원,생강,247,1KG,4980,4980
20140102,강원,파,246,1KG,2710,2710
20140102,강원,양파,245,1KG,2230,2230
20140102,강원,토마토,225,1KG,7500,7500
20140102,강원,호박,224,1,1800,1800
20140102,강원,호박,224,1,1700,2000
20140102,강원,오이,223,10,13000,13000
20140102,강원,오이,223,10,12000,13000
20140102,강원,수박,221,1,22500,22500
20140102,강원,양배추,212,1,2500,2500
20140102,강원,배추,211,1,2500,2500
20140102,강원,감자,152,1KG,1500,1500
20140102,강원,고구마,151,1KG,4080,4500
20140102,강원,쇠고기,512,100G,2380,0
20140102,강원,쇠고기,512,100G,6900,0
20140102,강원,마늘,244,1KG,8330,8330
20140102,강원,붉은고추,243,100G,2000,2000
20140102,강원,풋고추,242,100G,1300,1300
20140102,강원,풋고추,242,100G,1500,1500
20140102,강원,풋고추,242,100G,1150,1150
20140102,강원,당근,232,1KG,3500,3200
20140102,강원,딸기,226,100G,1380,1700
20140102,강원,팥(적두),142,1KG,19800,19800
20140102,강원,콩,141,1KG,12000,12000
20140102,강원,찹쌀,112,1KG,5900,5900
20140103,강원춘천,쌀,111,20KG,49000,49000
20140103,강원춘천,찹쌀,112,1KG,3310,3310
20140103,강원춘천,콩,141,1KG,5000,5000
20140103,강원춘천,닭고기,515,1KG,5210,5210
20140103,강원춘천,돼지고기,514,100G,1700,1730
20140103,강원춘천,쇠고기,512,100G,1400,1400
20140103,강원춘천,쇠고기,512,100G,1500,1500
20140103,강원춘천,쇠고기,512,100G,2740,2740
20140103,강원춘천,쇠고기,512,100G,5830,5830
20140103,강원춘천,쇠고기,512,100G,3660,3660
20140103,강원춘천,바나나,418,100G,190,190
20140103,강원춘천,바나나,418,100G,230,230
20140103,강원춘천,단감,416,10,8000,8000
20140103,강원춘천,단감,416,10,10000,10000
20140103,강원춘천,감귤,415,10,2500,2500
20140103,강원춘천,감귤,415,10,3000,3000
20140103,강원춘천,배,412,10,25000,25000
20140103,강원춘천,배,412,10,33000,33000
20140103,강원춘천,사과,411,10,12500,12500
20140103,강원춘천,사과,411,10,20000,20000
20140103,강원춘천,팽이버섯,316,100G,700,700
20140103,강원춘천,팽이버섯,316,100G,860,860
20140103,강원춘천,느타리버섯,315,100G,870,870
20140103,강원춘천,느타리버섯,315,100G,1000,1000
20140103,강원춘천,땅콩,314,100G,470,470
20140103,강원춘천,참깨,312,500G,3900,3900
20140103,강원춘천,참깨,312,500G,10800,10800
20140103,강원춘천,참깨,312,500G,11900,11900
20140103,강원춘천,피망(청),255,100G,700,700
20140103,강원춘천,피망(청),255,100G,800,800
20140103,강원춘천,깻잎,253,200G,3030,3030
20140103,강원춘천,깻잎,253,200G,3760,3760
20140103,강원춘천,미나리,252,1KG,6000,6000
20140103,강원춘천,미나리,252,1KG,7000,7000
20140103,강원춘천,생강,247,1KG,5000,5000
20140103,강원춘천,생강,247,1KG,6250,6250
20140103,강원춘천,파,246,1KG,2700,2700
20140103,강원춘천,파,246,1KG,3300,3300
20140103,강원춘천,파,246,1KG,1500,1500
20140103,강원춘천,파,246,1KG,2000,2000
20140103,강원춘천,양파,245,1KG,1300,1300
20140103,강원춘천,양파,245,1KG,1700,1700
20140103,강원춘천,마늘,244,1KG,5000,5000
20140103,강원춘천,마늘,244,1KG,5660,5660
20140103,강원춘천,풋고추,242,100G,620,620
20140103,강원춘천,풋고추,242,100G,750,750
20140103,강원춘천,풋고추,242,100G,910,910
20140103,강원춘천,풋고추,242,100G,1080,1080
20140103,강원춘천,풋고추,242,100G,620,620
20140103,강원춘천,풋고추,242,100G,750,750
20140103,강원춘천,건고추,241,600G,12800,12800
20140103,강원춘천,건고추,241,600G,13900,13900
20140103,강원춘천,건고추,241,600G,9000,9000
20140103,강원춘천,건고추,241,600G,11300,11300
20140103,강원춘천,당근,232,1KG,3300,3300
20140103,강원춘천,딸기,226,100G,1200,1200
20140103,강원춘천,딸기,226,100G,1600,1600
20140103,강원춘천,호박,224,1,1060,1060
20140103,강원춘천,호박,224,1,1200,1200
20140103,강원춘천,호박,224,1,1500,1500
20140103,강원춘천,오이,223,10,10000,10000
20140103,강원춘천,오이,223,10,6330,6330
20140103,강원춘천,오이,223,10,7860,7860
20140103,강원춘천,상추,214,100G,700,700
20140103,강원춘천,상추,214,100G,830,830
20140103,강원춘천,양배추,212,1,2500,2500
20140103,강원춘천,양배추,212,1,3000,3000
20140103,강원춘천,배추,211,1,2330,2330
20140103,강원춘천,배추,211,1,2830,2830
20140103,강원춘천,굴,644,1KG,14800,14800
20140103,강원춘천,건미역,642,1KG,21600,21600
20140103,강원춘천,김,641,1,5830,5830
20140103,강원춘천,건오징어,640,10,19600,19600
20140103,강원춘천,건멸치,638,100G,2660,2660
20140103,강원춘천,물오징어,619,1,2500,2500
20140103,강원춘천,물오징어,619,1,2500,2500
20140103,강원춘천,명태,615,1,2000,2000
20140103,강원춘천,고등어,611,2,3000,3000
20140103,강원춘천,우유,535,1L,2530,2530
20140103,강원춘천,계란,516,10,1760,1760
20140103,강원춘천,감자,152,1KG,1500,1500
20140103,강원춘천,감자,152,1KG,2000,2000
20140103,강원춘천,고구마,151,1KG,3830,3830
20140103,강원춘천,고구마,151,1KG,4660,4660
20140103,강원춘천,녹두,143,1KG,11600,11600
20140103,강원춘천,녹두,143,1KG,12900,12900
20140103,강원춘천,팥(적두),142,1KG,8800,8800
20140103,강원춘천,팥(적두),142,1KG,10000,10000
20140103,강원춘천,콩,141,1KG,5700,5700
20140103,강원,쌀,111,20KG,42800,42800
20140103,강원,콩,141,1KG,12000,12000
20140103,강원,감자,152,1KG,1500,1500
20140103,강원,양배추,212,1,2500,2500
20140103,강원,오이,223,10,12000,12000
20140103,강원,호박,224,1,1700,1700
20140103,강원,토마토,225,1KG,7500,7500
20140103,강원,쇠고기,512,100G,2700,2700
20140103,강원,쇠고기,512,100G,2380,2380
20140103,강원,쇠고기,512,100G,6900,6900
20140103,강원,방울토마토,422,1KG,8000,9000
20140103,강원,바나나,418,100G,248,248
20140103,강원,깻잎,253,200G,5000,5000
20140103,강원,미나리,252,1KG,12720,12720
20140103,강원,생강,247,1KG,4980,4980
20140103,강원,파,246,1KG,2710,2710
20140103,강원,쇠고기,512,100G,1980,2500
20140103,강원,쇠고기,512,100G,2200,2200
20140103,강원,양파,245,1KG,2230,2230
20140103,강원,마늘,244,1KG,8330,8330
20140103,강원,붉은고추,243,100G,2000,2000
20140103,강원,풋고추,242,100G,1300,1300
20140103,강원,풋고추,242,100G,1500,1500
20140103,강원,풋고추,242,100G,1150,1150
20140103,강원,당근,232,1KG,3500,3500
20140103,강원,딸기,226,100G,1380,1380
20140103,강원,닭고기,515,1KG,6990,6990
20140103,강원,돼지고기,514,100G,1580,1580
20140103,강원,감귤,415,10,2530,2530
20140103,강원,팽이버섯,316,100G,480,480
20140103,강원,느타리버섯,315,100G,2000,2000
20140103,강원,땅콩,314,100G,2930,2930
20140103,강원,피망(청),255,100G,1110,1110
20140103,강원,호박,224,1,1800,1800
20140103,강원,오이,223,10,13000,13000
20140103,강원,굴,644,1KG,17800,17800
20140103,강원,건미역,642,1KG,32000,32000
20140103,강원,건오징어,640,10,31420,31420
20140103,강원,건멸치,638,100G,4440,4440
20140103,강원,우유,535,1L,2520,2520
20140103,강원,수박,221,1,22500,22500
20140103,강원,배추,211,1,2500,2500
20140103,강원,고구마,151,1KG,4080,4080
20140103,강원,팥(적두),142,1KG,19800,19800
20140103,강원,찹쌀,112,1KG,5500,5900
20140104,강원춘천,쌀,111,20KG,49000,0
20140104,강원춘천,건멸치,638,100G,2660,0
20140104,강원춘천,물오징어,619,1,2500,0
20140104,강원춘천,물오징어,619,1,2500,0
20140104,강원춘천,명태,615,1,2000,0
20140104,강원춘천,우유,535,1L,2530,0
20140104,강원춘천,쇠고기,512,100G,1400,0
20140104,강원춘천,쇠고기,512,100G,1500,0
20140104,강원춘천,쇠고기,512,100G,2740,0
20140104,강원춘천,쇠고기,512,100G,5830,0
20140104,강원춘천,쇠고기,512,100G,3660,0
20140104,강원춘천,바나나,418,100G,190,0
20140104,강원춘천,바나나,418,100G,230,0
20140104,강원춘천,단감,416,10,8000,0
20140104,강원춘천,단감,416,10,10000,0
20140104,강원춘천,감귤,415,10,2500,0
20140104,강원춘천,감귤,415,10,3000,0
20140104,강원춘천,배,412,10,25000,0
20140104,강원춘천,배,412,10,33000,0
20140104,강원춘천,사과,411,10,12500,0
20140104,강원춘천,사과,411,10,20000,0
20140104,강원춘천,팽이버섯,316,100G,700,0
20140104,강원춘천,팽이버섯,316,100G,860,0
20140104,강원춘천,느타리버섯,315,100G,870,0
20140104,강원춘천,느타리버섯,315,100G,1000,0
20140104,강원춘천,땅콩,314,100G,470,0
20140104,강원춘천,참깨,312,500G,3900,0
20140104,강원춘천,참깨,312,500G,10800,0
20140104,강원춘천,참깨,312,500G,11900,0
20140104,강원춘천,피망(청),255,100G,700,0
20140104,강원춘천,피망(청),255,100G,800,0
20140104,강원춘천,생강,247,1KG,5000,0
20140104,강원춘천,생강,247,1KG,6250,0
20140104,강원춘천,파,246,1KG,2700,0
20140104,강원춘천,파,246,1KG,3300,0
20140104,강원춘천,파,246,1KG,1500,0
20140104,강원춘천,파,246,1KG,2000,0
20140104,강원춘천,양파,245,1KG,1300,0
20140104,강원춘천,양파,245,1KG,1700,0
20140104,강원춘천,마늘,244,1KG,5660,0
20140104,강원춘천,깻잎,253,200G,3030,0
20140104,강원춘천,깻잎,253,200G,3760,0
20140104,강원춘천,미나리,252,1KG,6000,0
20140104,강원춘천,미나리,252,1KG,7000,0
20140104,강원춘천,풋고추,242,100G,620,0
20140104,강원춘천,풋고추,242,100G,750,0
20140104,강원춘천,풋고추,242,100G,910,0
20140104,강원춘천,풋고추,242,100G,1080,0
20140104,강원춘천,풋고추,242,100G,620,0
20140104,강원춘천,풋고추,242,100G,750,0
20140104,강원춘천,건고추,241,600G,12800,0
20140104,강원춘천,건고추,241,600G,13900,0
20140104,강원춘천,마늘,244,1KG,5000,0
20140104,강원춘천,건고추,241,600G,9000,0
20140104,강원춘천,건고추,241,600G,11300,0
20140104,강원춘천,당근,232,1KG,3300,0
20140104,강원춘천,딸기,226,100G,1200,0
20140104,강원춘천,딸기,226,100G,1600,0
20140104,강원춘천,호박,224,1,1060,0
20140104,강원춘천,상추,214,100G,700,0
20140104,강원춘천,상추,214,100G,830,0
20140104,강원춘천,양배추,212,1,2500,0
20140104,강원춘천,양배추,212,1,3000,0
20140104,강원춘천,배추,211,1,2330,0
20140104,강원춘천,배추,211,1,2830,0
20140104,강원춘천,감자,152,1KG,1500,0
20140104,강원춘천,감자,152,1KG,2000,0
20140104,강원춘천,고구마,151,1KG,3830,0
20140104,강원춘천,고구마,151,1KG,4660,0
20140104,강원춘천,호박,224,1,1200,0
20140104,강원춘천,호박,224,1,1500,0
20140104,강원춘천,오이,223,10,10000,0
20140104,강원춘천,오이,223,10,6330,0
20140104,강원춘천,오이,223,10,7860,0
20140104,강원춘천,녹두,143,1KG,11600,0
20140104,강원춘천,찹쌀,112,1KG,3310,0
20140104,강원춘천,콩,141,1KG,5000,0
20140104,강원춘천,팥(적두),142,1KG,8800,0
20140104,강원춘천,녹두,143,1KG,12900,0
20140104,강원춘천,팥(적두),142,1KG,10000,0
20140104,강원춘천,콩,141,1KG,5700,0
20140104,강원,쌀,111,20KG,42800,0
20140104,강원,건멸치,638,100G,4440,0
20140104,강원,우유,535,1L,2520,0
20140104,강원,쇠고기,512,100G,1980,0
20140104,강원,쇠고기,512,100G,2200,0
20140104,강원,쇠고기,512,100G,2700,0
20140104,강원,쇠고기,512,100G,2380,0
20140104,강원,쇠고기,512,100G,6900,0
20140104,강원,방울토마토,422,1KG,8000,0
20140104,강원,바나나,418,100G,248,0
20140104,강원,감귤,415,10,2530,0
20140104,강원,팽이버섯,316,100G,480,0
20140104,강원,느타리버섯,315,100G,2000,0
20140104,강원,땅콩,314,100G,2930,0
20140104,강원,피망(청),255,100G,1110,0
20140104,강원,깻잎,253,200G,5000,0
20140104,강원,미나리,252,1KG,12720,0
20140104,강원,생강,247,1KG,4980,0
20140104,강원,파,246,1KG,2710,0
20140104,강원,양파,245,1KG,2230,0
20140104,강원,마늘,244,1KG,8330,0
20140104,강원,붉은고추,243,100G,2000,0
20140104,강원,풋고추,242,100G,1300,0
20140104,강원,풋고추,242,100G,1500,0
20140104,강원,풋고추,242,100G,1150,0
20140104,강원,당근,232,1KG,3500,0
20140104,강원,딸기,226,100G,1380,0
20140104,강원,토마토,225,1KG,7500,0
20140104,강원,호박,224,1,1800,0
20140104,강원,호박,224,1,1700,0
20140104,강원,오이,223,10,13000,0
20140104,강원,오이,223,10,12000,0
20140104,강원,수박,221,1,22500,0
20140104,강원,양배추,212,1,2500,0
20140104,강원,배추,211,1,2500,0
20140104,강원,감자,152,1KG,1500,0
20140104,강원,고구마,151,1KG,4080,0
20140104,강원,팥(적두),142,1KG,19800,0
20140104,강원,콩,141,1KG,12000,0
20140104,강원,찹쌀,112,1KG,5500,0
20140105,강원춘천,쌀,111,20KG,49000,0
20140105,강원춘천,팥(적두),142,1KG,10000,0
20140105,강원춘천,녹두,143,1KG,12900,0
20140105,강원춘천,고구마,151,1KG,3830,0
20140105,강원춘천,오이,223,10,7860,0
20140105,강원춘천,상추,214,100G,700,0
20140105,강원춘천,상추,214,100G,830,0
20140105,강원춘천,양배추,212,1,2500,0
20140105,강원춘천,양배추,212,1,3000,0
20140105,강원춘천,배추,211,1,2330,0
20140105,강원춘천,배추,211,1,2830,0
20140105,강원춘천,감자,152,1KG,1500,0
20140105,강원춘천,감자,152,1KG,2000,0
20140105,강원춘천,건고추,241,600G,11300,0
20140105,강원춘천,당근,232,1KG,3300,0
20140105,강원춘천,딸기,226,100G,1200,0
20140105,강원춘천,딸기,226,100G,1600,0
20140105,강원춘천,호박,224,1,1060,0
20140105,강원춘천,호박,224,1,1200,0
20140105,강원춘천,호박,224,1,1500,0
20140105,강원춘천,오이,223,10,10000,0
20140105,강원춘천,오이,223,10,6330,0
20140105,강원춘천,건멸치,638,100G,2660,0
20140105,강원춘천,물오징어,619,1,2500,0
20140105,강원춘천,물오징어,619,1,2500,0
20140105,강원춘천,명태,615,1,2000,0
20140105,강원춘천,우유,535,1L,2530,0
20140105,강원춘천,쇠고기,512,100G,1400,0
20140105,강원춘천,쇠고기,512,100G,1500,0
20140105,강원춘천,쇠고기,512,100G,2740,0
20140105,강원춘천,쇠고기,512,100G,5830,0
20140105,강원춘천,쇠고기,512,100G,3660,0
20140105,강원춘천,바나나,418,100G,190,0
20140105,강원춘천,바나나,418,100G,230,0
20140105,강원춘천,단감,416,10,8000,0
20140105,강원춘천,단감,416,10,10000,0
20140105,강원춘천,감귤,415,10,2500,0
20140105,강원춘천,감귤,415,10,3000,0
20140105,강원춘천,배,412,10,25000,0
20140105,강원춘천,배,412,10,33000,0
20140105,강원춘천,사과,411,10,12500,0
20140105,강원춘천,사과,411,10,20000,0
20140105,강원춘천,피망(청),255,100G,700,0
20140105,강원춘천,피망(청),255,100G,800,0
20140105,강원춘천,깻잎,253,200G,3030,0
20140105,강원춘천,깻잎,253,200G,3760,0
20140105,강원춘천,미나리,252,1KG,6000,0
20140105,강원춘천,미나리,252,1KG,7000,0
20140105,강원춘천,생강,247,1KG,5000,0
20140105,강원춘천,생강,247,1KG,6250,0
20140105,강원춘천,파,246,1KG,2700,0
20140105,강원춘천,팽이버섯,316,100G,700,0
20140105,강원춘천,팽이버섯,316,100G,860,0
20140105,강원춘천,느타리버섯,315,100G,870,0
20140105,강원춘천,느타리버섯,315,100G,1000,0
20140105,강원춘천,땅콩,314,100G,470,0
20140105,강원춘천,참깨,312,500G,3900,0
20140105,강원춘천,참깨,312,500G,10800,0
20140105,강원춘천,참깨,312,500G,11900,0
20140105,강원춘천,파,246,1KG,3300,0
20140105,강원춘천,파,246,1KG,1500,0
20140105,강원춘천,파,246,1KG,2000,0
20140105,강원춘천,양파,245,1KG,1300,0
20140105,강원춘천,양파,245,1KG,1700,0
20140105,강원춘천,마늘,244,1KG,5000,0
20140105,강원춘천,마늘,244,1KG,5660,0
20140105,강원춘천,풋고추,242,100G,620,0
20140105,강원춘천,풋고추,242,100G,750,0
20140105,강원춘천,풋고추,242,100G,910,0
20140105,강원춘천,풋고추,242,100G,1080,0
20140105,강원춘천,풋고추,242,100G,620,0
20140105,강원춘천,풋고추,242,100G,750,0
20140105,강원춘천,건고추,241,600G,12800,0
20140105,강원춘천,건고추,241,600G,13900,0
20140105,강원춘천,건고추,241,600G,9000,0
20140105,강원춘천,고구마,151,1KG,4660,0
20140105,강원춘천,녹두,143,1KG,11600,0
20140105,강원춘천,팥(적두),142,1KG,8800,0
20140105,강원춘천,콩,141,1KG,5000,0
20140105,강원춘천,찹쌀,112,1KG,3310,0
20140105,강원춘천,콩,141,1KG,5700,0
20140105,강원,쌀,111,20KG,42800,0
20140105,강원,찹쌀,112,1KG,5500,0
20140105,강원,건멸치,638,100G,4440,0
20140105,강원,우유,535,1L,2520,0
20140105,강원,쇠고기,512,100G,1980,0
20140105,강원,쇠고기,512,100G,2200,0
20140105,강원,쇠고기,512,100G,2700,0
20140105,강원,쇠고기,512,100G,2380,0
